 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue
#id=1
#text=Kan godt følge "doktoren" i hans tanke, hvis hun er lykkelig, som hun er, hvorfor så lade hende komme ud af det, og tilbage til den triste hverdag - alt hvad der gør dagen "levebar" er vel acceptabelt, sålænge det ikke skader nogle - vil dog mene, at hun ikke burde være i selskab med sine børn, da de nok ikke ville kunne forstå noget af det.. men placeret på et hjem for psykisk udfordrede personer, hvor børnene så kan besøge hende, ingen alarm fra min side.. :-))
1-45	vel	vel	D-:----:--:u---	
1-46	acceptabelt	acceptabel	AC:siun:--:p---	
1-47	,	,	ZD	
1-48	sålænge	sålænge	D-:----:--:u---	
1-49	det	det	PP:s-un:--:-3n-	
1-50	ikke	ikke	D-:----:--:u---	
1-51	skader	skade	VF:----:sa:----	
1-52	nogle	nogen	PI:p-u#:--:----	
1-53	-	-	NC:piu#:--:----	
1-54	vil	ville	VF:----:sa:----	
1-55	dog	dog	D-:----:--:u---	
1-56	mene	mene	VI:----:-a:----	
1-57	,	,	ZD	
1-58	at	at	CS:----:--:----	
1-59	hun	hun	PP:s-nc:--:-3n-	
1-60	ikke	ikke	D-:----:--:u---	
1-61	burde	burde	VF:----:ta:----	
1-62	være	være	VI:----:-a:----	
1-63	i	i	T-:----:--:----	
1-64	selskab	selskab|selskab-1c|selskab-3|selskab-2-2a|selskab-1-1a-1b|selskab-F-holde-med-selskab|selskab-4-4a	NC:siun:--:----	
1-65	med	med	T-:----:--:----	
1-66	sine	sin	PO:p--#:--:-3ys	
1-67	børn	barn	NC:piu#:--:----	
1-68	,	,	ZD	
1-69	da	da	CS:----:--:----	
1-70	de	de	PP:p-n#:--:-3n-	
1-71	nok	nok	D-:----:--:u---	
1-72	ikke	ikke	D-:----:--:u---	
1-73	ville	ville	VF:----:ta:----	
1-74	kunne	kunne	VI:----:-a:----	
1-75	forstå	forstå	VI:----:-a:----	
1-76	noget	nogen	-un:--:----	
1-77	af	af	T-:----:--:----	
1-78	det	det	PP:s-un:--:-3n-	
1-79	.	.	ZP	
1-80	.	.	ZP	
1-81	men	men	CC:----:--:----	
1-82	placeret	placere	VT:siu#:t-:----	
1-83	på	på	T-:----:--:----	
1-84	et	en	PI:s-un:--:----	
1-85	hjem	hjem	NC:siun:--:----	
1-86	for	for	T-:----:--:----	
1-87	psykisk	psykisk	AD:----:--:p---	
1-88	udfordrede	udfordre	VP:p#u#:t-:----	
1-89	personer	person	NC:piu#:--:----	
1-90	,	,	ZD	
1-91	hvor	hvor	D-:----:--:u---	
1-92	børnene	barn	NC:pdu#:--:----	
1-93	så	så	D-:----:--:u---	
1-94	kan	kunne	VF:----:sa:----	
1-95	besøge	besøge	VI:----:-a:----	
1-96	hende	hun	PP:s-uc:--:-3n-	
1-97	,	,	ZD	
1-98	ingen	ingen	PI:s-uc:--:----	
1-99	alarm	alarm	NC:siuc:--:----	
1-100	fra	fra	T-:----:--:----	
1-101	min	min	PO:s--c:--:-1ns	
1-102	side	side	NC:siuc:--:----	
1-103	.	.	ZP	
1-104	.	.	ZP	
1-105	:	:	ZP	
1-106	-	-	ZH	
1-107	)	)	ZD	
1-108	)	)	ZD	

#id=2
#text=Fester når jeg har lyst til det, og for mig afhænger det vildt meget af selskabet.
2-1	Fester	fest	NC:piu#:--:----	
2-2	når	når	CS:----:--:----	
2-3	jeg	jeg	PP:s-nc:--:-1n-	
2-4	har	have	VF:----:sa:----	
2-5	lyst	lyst	NC:siuc:--:----	
2-6	til	til	T-:----:--:----	
2-7	det	det	PP:s-un:--:-3n-	
2-8	,	,	ZD	
2-9	og	og	CC:----:--:----	
2-10	for	for	T-:----:--:----	
2-11	mig	jeg	PP:s-uc:--:-1#-	
2-12	afhænger	afhænge	VF:----:sa:----	
2-13	det	det	PP:s-un:--:-3n-	
2-14	vildt	vild	AD:----:--:p---	
2-15	meget	megen	AD:----:--:p---	
2-16	af	af	T-:----:--:----	
2-17	selskabet	selskab|selskab-F-holde-med-selskab|selskab-4-4a|selskab-1c|selskab-2-2a|selskab-1-1a-1b|selskab-3	NC:sdun:--:----	
2-18	.	.	ZP	

#id=3
#text=Også fordi man kun har talt med personen om fester to gange, fx - så fortæller vedkommende næste gang om den fest de var til, og kommer med en bemærkning ala "Nå, DU fyrede den nok ikke så meget af?" Det er da langt hyggeligere at gøre den slags, når man er i humør til det og selskabet er fedt.
3-1	Også	også	D-:----:--:u---	
3-2	fordi	fordi	CS:----:--:----	
3-3	man	man	PI:#-uc:--:----	
3-4	kun	kun	D-:----:--:u---	
3-5	har	have	VF:----:sa:----	
3-6	talt	tale	VT:siu#:t-:----	
3-7	med	med	T-:----:--:----	
3-8	personen	person	NC:sduc:--:----	
3-9	om	om	T-:----:--:----	
3-10	fester	fest	NC:piu#:--:----	
3-11	to	to	LC:--u-:--:----	
3-12	gange	gang	NC:piu#:--:----	
3-13	,	,	ZD	
3-14	fx	fx	D-:----:--:u---	
3-15	-	-	NC:piu#:--:----	
3-16	så	så	D-:----:--:u---	
3-17	fortæller	fortælle	VF:----:sa:----	
3-18	vedkommende	vedkommende	NC:siun:--:----	
3-19	næste	næste	AC:§§u§:--:p---	
3-20	gang	gang	NC:siuc:--:----	
3-21	om	om	T-:----:--:----	
3-22	den	den	PM:s-uc:--:----	
3-23	fest	fest	NC:siuc:--:----	
3-24	de	den	PM:p-u#:--:----	
3-25	var	være	VF:----:ta:----	
3-26	til	til	T-:----:--:----	
3-27	,	,	ZD	
3-28	og	og	CC:----:--:----	
3-29	kommer	komme	VF:----:sa:----	
3-30	med	med	T-:----:--:----	
3-31	en	en	PI:s-uc:--:----	
3-32	bemærkning	bemærkning	XY:----:--:----	
3-33	ala	ala	XF:----:--:----	
3-34	"	"	ZI	
3-35	Nå	nå	I-:----:--:----	
3-36	,	,	ZD	
3-37	DU	du	PP:s-nc:--:-2n-	
3-38	fyrede	fyre	VF:----:ta:----	
3-39	den	den	PP:s-uc:--:-3n-	
3-40	nok	nok	D-:----:--:u---	
3-41	ikke	ikke	D-:----:--:u---	
3-42	så	så	D-:----:--:u---	
3-43	meget	megen	AD:----:--:p---	
3-44	af	af	D-:----:--:u---	
3-45	?	?	ZQ	
3-46	"	"	ZI	
3-47	Det	det	PP:s-un:--:-3n-	
3-48	er	være	VF:----:sa:----	
3-49	da	da	D-:----:--:u---	
3-50	langt	lang	AD:----:--:p---	
3-51	hyggeligere	hyggelig	AC:##u#:--:c---	
3-52	at	at	UI:----:--:----	
3-53	gøre	gøre	VI:----:-a:----	
3-54	den	den	PM:s-uc:--:----	
3-55	slags	slags	NC:siuc:--:----	
3-56	,	,	ZD	
3-57	når	når	CS:----:--:----	
3-58	man	man	PI:#-uc:--:----	
3-59	er	være	VF:----:sa:----	
3-60	i	i	T-:----:--:----	
3-61	humør	humør	NC:siun:--:----	
3-62	til	til	T-:----:--:----	
3-63	det	den	PM:s-un:--:----	
3-64	og	og	CC:----:--:----	
3-65	selskabet	selskab|selskab-1c|selskab-3|selskab-4-4a|selskab-F-holde-med-selskab|selskab-2-2a|selskab-1-1a-1b	NC:sdun:--:----	
3-66	er	være	VF:----:sa:----	
3-67	fedt	fed	AC:siun:--:p---	
3-68	.	.	ZP	

#id=4
#text=Helt ærligt så nyder jeg virkelig mit eget selskab, og jeg finder det langt sjovere bare at være sammen med en ven uden at feste, men bare se film og find epå alle mulige andre ting at have det sjovt med.
4-1	Helt	hel	AD:----:--:p---	
4-2	ærligt	ærlig	AD:----:--:p---	
4-3	så	så	D-:----:--:u---	
4-4	nyder	nyde	VF:----:sa:----	
4-5	jeg	jeg	PP:s-nc:--:-1n-	
4-6	virkelig	virkelig	D-:----:--:u---	
4-7	mit	mit	XY:----:--:----	
4-8	eget	egen	AC:s§un:--:p---	
4-9	selskab	selskab|selskab-2-2a|selskab-3|selskab-F-holde-med-selskab|selskab-4-4a|selskab-1-1a-1b|selskab-1c	NC:siun:--:----	
4-10	,	,	ZD	
4-11	og	og	CC:----:--:----	
4-12	jeg	jeg	PP:s-nc:--:-1n-	
4-13	finder	finde	VF:----:sa:----	
4-14	det	det	PP:s-un:--:-3n-	
4-15	langt	lang	AD:----:--:p---	
4-16	sjovere	sjov	AC:##u#:--:c---	
4-17	bare	bare	D-:----:--:u---	
4-18	at	at	UI:----:--:----	
4-19	være	være	VI:----:-a:----	
4-20	sammen	sammen	D-:----:--:u---	
4-21	med	med	T-:----:--:----	
4-22	en	en	PI:s-uc:--:----	
4-23	ven	ven	NC:siuc:--:----	
4-24	uden	uden	T-:----:--:----	
4-25	at	at	UI:----:--:----	
4-26	feste	feste	VI:----:-a:----	
4-27	,	,	ZD	
4-28	men	men	CC:----:--:----	
4-29	bare	bare	D-:----:--:u---	
4-30	se	se	VI:----:-a:----	
4-31	film	film	NC:piu#:--:----	
4-32	og	og	CC:----:--:----	
4-33	find	finde	VM:----:--:----	
4-34	epå	epå	T-:----:--:----	
4-35	alle	al	PI:p-u#:--:----	
4-36	mulige	mulig	AC:p#u#:--:p---	
4-37	andre	anden	PI:p-u#:--:----	
4-38	ting	ting	NC:piu#:--:----	
4-39	at	at	UI:----:--:----	
4-40	have	have	VI:----:-a:----	
4-41	det	det	PP:s-un:--:-3n-	
4-42	sjovt	sjov	AD:----:--:p---	
4-43	med	med	T-:----:--:----	
4-44	.	.	ZP	

#id=5
#text=Desuden er jeg overbevist om at man har det bedre med sig selv, og  sit liv hvis man er i stand til at nyde eget selskab en fredag aften.
5-1	Desuden	desuden	D-:----:--:u---	
5-2	er	være	VF:----:sa:----	
5-3	jeg	jeg	PP:s-nc:--:-1n-	
5-4	overbevist	overbevise	VT:siu#:t-:----	
5-5	om	om	T-:----:--:----	
5-6	at	at	CS:----:--:----	
5-7	man	man	PI:#-uc:--:----	
5-8	har	have	VF:----:sa:----	
5-9	det	det	PP:s-un:--:-3n-	
5-10	bedre	god	AD:----:--:c---	
5-11	med	med	T-:----:--:----	
5-12	sig	sig	PP:#-u#:--:-3y-	
5-13	selv	selv	PM:#-u#:--:----	
5-14	,	,	ZD	
5-15	og	og	CC:----:--:----	
5-16	sit	sin	PO:s--n:--:-3ys	
5-17	liv	liv	NC:siun:--:----	
5-18	hvis	hvis	CS:----:--:----	
5-19	man	man	PI:#-uc:--:----	
5-20	er	være	VF:----:sa:----	
5-21	i	i	T-:----:--:----	
5-22	stand	stand	NC:siuc:--:----	
5-23	til	til	T-:----:--:----	
5-24	at	at	UI:----:--:----	
5-25	nyde	nyde	VI:----:-a:----	
5-26	eget	egen	AC:siun:--:p---	
5-27	selskab	selskab|selskab-F-holde-med-selskab|selskab-1-1a-1b|selskab-1c|selskab-2-2a|selskab-3|selskab-4-4a	NC:siun:--:----	
5-28	en	en	PI:s-uc:--:----	
5-29	fredag	fredag	NC:siuc:--:----	
5-30	aften	aften	NC:siuc:--:----	
5-31	.	.	ZP	

