 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue
#id=1
#text=Det var heldigt, at kortene sad sådan, men det var Syds eneste chance, og det er vel meget rimeligt, at man en gang imellem bliver belønnet for at spille sin chance.
4-3	omvendt	omvende	VT:siu#:t-:----	
4-4	fokuseret	fokusere	VT:siu#:t-:----	
4-5	på	på	T-:----:--:----	
4-6	Advanis	Advanis	:----	
4-7	partnerskab	partnerskab	NC:siun:--:----	
4-8	med	med	T-:----:--:----	
4-9	den	den	PM:s-uc:--:----	
4-10	omstridte	omstridt	AC:sdu#:--:p---	
4-11	BJP	BJP	NP:siu#:--:----	
4-12	-	-	ZH	
4-13	politiker	politiker	NC:siuc:--:----	
4-14	Narendra	Narendra	NP:siu#:--:----	
4-15	Modi	modus	NC:sdun:--:----	
4-16	(	(	ZD	
4-17	se	se	VI:----:-a:----	
4-18	under	under	T-:----:--:----	
4-19	Gujarat	Gujarat	NP:siu#:--:----	
4-20	på	på	T-:----:--:----	
4-21	kortet	kort	NC:sdun:--:----	
4-22	)	)	ZD	
4-23	.	.	ZP	

#id=5
#text=Vi havde håbet, det ville være et korrekt kort, det drejer sig jo om trafikforbindelserne, men nej, alt er som det plejer at være:
5-1	Vi	vi	PP:p-nc:--:-1n-	
5-2	havde	have	VF:----:ta:----	
5-3	håbet	håb	NC:sdun:--:----	
5-4	,	,	ZD	
5-5	det	det	PP:s-un:--:-3n-	
5-6	ville	ville	VF:----:ta:----	
5-7	være	være	VI:----:-a:----	
5-8	et	en	PI:s-un:--:----	
5-9	korrekt	korrekt	AC:siu§:--:p---	
5-10	kort	kort	NC:siun:--:----	
5-11	,	,	ZD	
5-12	det	det	PP:s-un:--:-3n-	
5-13	drejer	dreje	VF:----:sa:----	
5-14	sig	sig	PP:#-u#:--:-3y-	
5-15	jo	jo	D-:----:--:u---	
5-16	om	om	T-:----:--:----	
5-17	trafikforbindelserne	trafikforbindelse	NC:pdu#:--:----	
5-18	,	,	ZD	
5-19	men	men	CC:----:--:----	
5-20	nej	nej	I-:----:--:----	
5-21	,	,	ZD	
5-22	alt	alt	D-:----:--:u---	
5-23	er	være	VF:----:sa:----	
5-24	som	som	US:----:--:----	
5-25	det	det	PP:s-un:--:-3n-	
5-26	plejer	pleje	VF:----:sa:----	
5-27	at	at	UI:----:--:----	
5-28	være	være	VI:----:-a:----	
5-29	:	:	ZP	

#id=6
#text= på dette officielle kort fra trafikministeriet er Bornholm placeret i ' splendid isolation' nederst i højre hjørne i sin egen lille kasse helt uden kontakt til resten af Danmark.
6-1	på	på	T-:----:--:----	
6-2	dette	denne	PM:s-un:--:----	
6-3	officielle	officiel	AC:sdu#:--:p---	
6-4	kort	kort	NC:siun:--:----	
6-5	fra	fra	T-:----:--:----	
6-6	trafikministeriet	trafikministerium	NC:sdun:--:----	
6-7	er	være	VF:----:sa:----	
6-8	Bornholm	Bornholm	NP:siu#:--:----	
6-9	placeret	placere	VT:siu#:t-:----	
6-10	i	i	D-:----:--:u---	
6-11	'	'	ZA	
6-12	splendid	splendid	AC:siuc:--:p---	
6-13	isolation	isolation	NC:siuc:--:----	
6-14	'	'	ZA	
6-15	nederst	nederst	AC:siuc:--:p---	
6-16	i	i	T-:----:--:----	
6-17	højre	højre	AC:§§u§:--:p---	
6-18	hjørne	hjørne	NC:siun:--:----	
6-19	i	i	T-:----:--:----	
6-20	sin	sin	PO:s--c:--:-3ys	
6-21	egen	egen	AC:s§uc:--:p---	
6-22	lille	lille	AC:s§u§:--:p---	
6-23	kasse	kasse	NC:siuc:--:----	
6-24	helt	hel	AD:----:--:p---	
6-25	uden	uden	T-:----:--:----	
6-26	kontakt	kontakt	NC:siuc:--:----	
6-27	til	til	T-:----:--:----	
6-28	resten	rest	NC:sduc:--:----	
6-29	af	af	T-:----:--:----	
6-30	Danmark	Danmark	NP:siu#:--:----	
6-31	.	.	ZP	

#id=7
#text=Kortet skulle ellers vise trafikforbindelserne.
7-1	Kortet	kort	NC:sdun:--:----	
7-2	skulle	skulle	VF:----:ta:----	
7-3	ellers	ellers	D-:----:--:u---	
7-4	vise	vise	VI:----:-a:----	
7-5	trafikforbindelserne	trafikforbindelse	NC:pdu#:--:----	
7-6	.	.	ZP	

#id=8
#text=Som det fremgår af kortet har vi kun én:
8-1	Som	som	US:----:--:----	
8-2	det	det	PP:s-un:--:-3n-	
8-3	fremgår	fremgå	VF:----:sa:----	
8-4	af	af	T-:----:--:----	
8-5	kortet	kort	NC:sdun:--:----	
8-6	har	have	VF:----:sa:----	
8-7	vi	vi	PP:p-nc:--:-1n-	
8-8	kun	kun	D-:----:--:u---	
8-9	én	en	PI:s-uc:--:----	
8-10	:	:	ZP	

#id=9
#text=Havde ministeren haft et korrekt kort, der både havde placeret Bornholm det rigtige sted og desuden viste færgeforbindelserne, kunne han måske også have fået øje på de muligheder, der er for Bornholm til at skaffe sig direkte kontakt til andet end den øvrige del af Danmark:
9-1	Havde	have	VF:----:ta:----	
9-2	ministeren	minister	NC:sduc:--:----	
9-3	haft	have	VT:siu#:t-:----	
9-4	et	en	PI:s-un:--:----	
9-5	korrekt	korrekt	AC:siu§:--:p---	
9-6	kort	kort	NC:siun:--:----	
9-7	,	,	ZD	
9-8	der	der	US:----:--:----	
9-9	både	både	D-:----:--:u---	
9-10	havde	have	VF:----:ta:----	
9-11	placeret	placere	VT:siu#:t-:----	
9-12	Bornholm	Bornholm	NP:siu#:--:----	
9-13	det	det	XY:----:--:----	
9-14	rigtige	rigtig	AC:sdu#:--:p---	
9-15	sted	sted	NC:siun:--:----	
9-16	og	og	CC:----:--:----	
9-17	desuden	desuden	D-:----:--:u---	
9-18	viste	vise	VF:----:ta:----	
9-19	færgeforbindelserne	færgeforbindelse	NC:pdu#:--:----	
9-20	,	,	ZD	
9-21	kunne	kunne	VF:----:ta:----	
9-22	han	han	PP:s-nc:--:-3n-	
9-23	måske	måske	D-:----:--:u---	
9-24	også	også	D-:----:--:u---	
9-25	have	have	VI:----:-a:----	
9-26	fået	få	VT:siu#:t-:----	
9-27	øje	øje	NC:siun:--:----	
9-28	på	på	T-:----:--:----	
9-29	de	den	PM:p-u#:--:----	
9-30	muligheder	mulighed	NC:piu#:--:----	
9-31	,	,	ZD	
9-32	der	der	US:----:--:----	
9-33	er	være	VF:----:sa:----	
9-34	for	for	T-:----:--:----	
9-35	Bornholm	Bornholm	NP:siu#:--:----	
9-36	til	til	T-:----:--:----	
9-37	at	at	UI:----:--:----	
9-38	skaffe	skaffe	VI:----:-a:----	
9-39	sig	sig	PP:#-u#:--:-3y-	
9-40	direkte	direkte	AC:§§u§:--:p---	
9-41	kontakt	kontakt	NC:siuc:--:----	
9-42	til	til	T-:----:--:----	
9-43	andet	anden	PI:s-un:--:----	
9-44	end	end	CS:----:--:----	
9-45	den	den	PM:s-uc:--:----	
9-46	øvrige	øvrig	AC:sdu#:--:p---	
9-47	del	del	NC:siuc:--:----	
9-48	af	af	T-:----:--:----	
9-49	Danmark	Danmark	NP:siu#:--:----	
9-50	:	:	ZP	

#id=10
#text= Et enkelt blik på et korrekt kort kan ellers dokumentere, at både Sverige, Tyskland og Polen ligger meget tættere på Bornholm end resten af Danmark, og at der vil være god fornuft i at have tætte forbindelser den vej.
10-1	Et	en	PI:s-un:--:----	
10-2	enkelt	enkelt	AC:siu§:--:p---	
10-3	blik	blik	NC:siun:--:----	
10-4	på	på	T-:----:--:----	
10-5	et	en	PI:s-un:--:----	
10-6	korrekt	korrekt	AC:siu§:--:p---	
10-7	kort	kort	NC:siun:--:----	
10-8	kan	kunne	VF:----:sa:----	
10-9	ellers	ellers	D-:----:--:u---	
10-10	dokumentere	dokumentere	VI:----:-a:----	
10-11	,	,	ZD	
10-12	at	at	CS:----:--:----	
10-13	både	både	D-:----:--:u---	
10-14	Sverige	Sverige	NP:siu#:--:----	
10-15	,	,	ZD	
10-16	Tyskland	Tyskland	NP:siu#:--:----	
10-17	og	og	CC:----:--:----	
10-18	Polen	Polen	NP:siu#:--:----	
10-19	ligger	ligge	VF:----:sa:----	
10-20	meget	megen	AD:----:--:p---	
10-21	tættere	tæt	AC:##u#:--:c---	
10-22	på	på	T-:----:--:----	
10-23	Bornholm	Bornholm	NP:siu#:--:----	
10-24	end	end	CS:----:--:----	
10-25	resten	rest	NC:sduc:--:----	
10-26	af	af	T-:----:--:----	
10-27	Danmark	Danmark	NP:siu#:--:----	
10-28	,	,	ZD	
10-29	og	og	CC:----:--:----	
10-30	at	at	CS:----:--:----	
10-31	der	der	US:----:--:----	
10-32	vil	ville	VF:----:sa:----	
10-33	være	være	VI:----:-a:----	
10-34	god	god	AC:siuc:--:p---	
10-35	fornuft	fornuft	NC:siuc:--:----	
10-36	i	i	T-:----:--:----	
10-37	at	at	UI:----:--:----	
10-38	have	have	VI:----:-a:----	
10-39	tætte	tæt	AC:p#u#:--:p---	
10-40	forbindelser	forbindelse	NC:piu#:--:----	
10-41	den	den	PM:s-uc:--:----	
10-42	vej	vej	NC:siuc:--:----	
10-43	.	.	ZP	

#id=11
#text=Se på et korrekt kort og forklar det fornuftige i at placere overvågning af bornholmsområdet i Frederikshavn.
11-1	Se	se	VM:----:--:----	
11-2	på	på	T-:----:--:----	
11-3	et	en	PI:s-un:--:----	
11-4	korrekt	korrekt	AC:siu§:--:p---	
11-5	kort	kort	:siun:--:----	
11-6	og	og	CC:----:--:----	
11-7	forklar	forklare	VM:----:--:----	
11-8	det	det	PP:s-un:--:-3n-	
11-9	fornuftige	fornuftig	AC:p#u#:--:p---	
11-10	i	i	T-:----:--:----	
11-11	at	at	UI:----:--:----	
11-12	placere	placere	VI:----:-a:----	
11-13	overvågning	overvågning	NC:siuc:--:----	
11-14	af	af	T-:----:--:----	
11-15	bornholmsområdet	bornholmsområde	NC:sdun:--:----	
11-16	i	i	T-:----:--:----	
11-17	Frederikshavn	Frederikshavn	NP:siu#:--:----	
11-18	.	.	ZP	

#id=12
#text=I stedet for at placere Bornholm i et eller andet hjørne uden relationer til sine virkelige naboer, burde man i alle sammenhænge sørge for, at kun korrekte kort måtte gengives.
12-1	I	i	T-:----:--:----	
12-2	stedet	sted	NC:sdun:--:----	
12-3	for	for	T-:----:--:----	
12-4	at	at	UI:----:--:----	
12-5	placere	placere	VI:----:-a:----	
12-6	Bornholm	Bornholm	NP:siu#:--:----	
12-7	i	i	T-:----:--:----	
12-8	et	en	PI:s-un:--:----	
12-9	eller	eller	CC:----:--:----	
12-10	andet	anden	PI:s-un:--:----	
12-11	hjørne	hjørne	NC:siun:--:----	
12-12	uden	uden	T-:----:--:----	
12-13	relationer	relation	NC:piu#:--:----	
12-14	til	til	T-:----:--:----	
12-15	sine	sin	PO:p--#:--:-3ys	
12-16	virkelige	virkelig	AC:p#u#:--:p---	
12-17	naboer	nabo	NC:piu#:--:----	
12-18	,	,	ZD	
12-19	burde	burde	VF:----:ta:----	
12-20	man	man	PI:#-uc:--:----	
12-21	i	i	T-:----:--:----	
12-22	alle	al	PI:p-u#:--:----	
12-23	sammenhænge	sammenhæng	NC:piu#:--:----	
12-24	sørge	sørge	VI:----:-a:----	
12-25	for	for	T-:----:--:----	
12-26	,	,	ZD	
12-27	at	at	CS:----:--:----	
12-28	kun	kun	D-:----:--:u---	
12-29	korrekte	korrekt	AC:p#u#:--:p---	
12-30	kort	kort	NC:piu#:--:----	
12-31	måtte	måtte	VF:----:ta:----	
12-32	gengives	gengive	VI:----:-p:----	
12-33	.	.	ZP	

#id=13
#text=Det ligner i forbløffende grad de kort, der har Grønland med i en målestok, så dette kæmpeland bliver på størrelse med - Bornholm.
13-1	Det	det	PP:s-un:--:-3n-	
13-2	ligner	ligne	VF:----:sa:----	
13-3	i	i	T-:----:--:----	
13-4	forbløffende	forbløffe	VP:##u#:s-:----	
13-5	grad	grad	NC:siuc:--:----	
13-6	de	den	PM:p-u#:--:----	
13-7	kort	kort	NC:piu#:--:----	
13-8	,	,	ZD	
13-9	der	der	US:----:--:----	
13-10	har	have	VF:----:sa:----	
13-11	Grønland	Grønland	NP:siu#:--:----	
13-12	med	med	D-:----:--:u---	
13-13	i	i	T-:----:--:----	
13-14	en	en	PI:s-uc:--:----	
13-15	målestok	målestok	NC:siuc:--:----	
13-16	,	,	ZD	
13-17	så	så	CS:----:--:----	
13-18	dette	denne	PM:s-un:--:----	
13-19	kæmpeland	kæmpeland	NC:siun:--:----	
13-20	bliver	blive	VF:----:sa:----	
13-21	på	på	T-:----:--:----	
13-22	størrelse	størrelse	NC:siuc:--:----	
13-23	med	med	T-:----:--:----	
13-24	-	-	NC:piu#:--:----	
13-25	Bornholm	Bornholm	NP:siu#:--:----	
13-26	.	.	ZP	

#id=14
#text= Alle ovennævnte retter findes på kortet på Restaurant Sletten i Sletten Kros gamle lokaler, der er blevet overtaget af holdet bag gourmetrestauranten Formel B, hvor Kristian Møller og Rune Jochumsen indkasserede fuldt hus i kokkehuer og stjerner over hele linjen for deres snorlige franske køkken.
14-1	Alle	al	PI:p-u#:--:----	
14-2	ovennævnte	ovennævnt	AC:p#u#:--:p---	
14-3	retter	ret	NC:piu#:--:----	
14-4	findes	finde	VF:----:sp:----	
14-5	på	på	T-:----:--:----	
14-6	kortet	kort	NC:sdun:--:----	
14-7	på	på	T-:----:--:----	
14-8	Restaurant	restaurant	NC:siuc:--:----	
14-9	Sletten	slette	NC:sduc:--:----	
14-10	i	i	T-:----:--:----	
14-11	Sletten	slette	NC:sduc:--:----	
14-12	Kros	Kro	NP:sig#:--:----	
14-13	gamle	gammel	AC:p#u#:--:p---	
14-14	lokaler	lokale	NC:piu#:--:----	
14-15	,	,	ZD	
14-16	der	der	US:----:--:----	
14-17	er	være	VF:----:sa:----	
14-18	blevet	blive	VT:siu#:t-:----	
14-19	overtaget	overtage	VT:siu#:t-:----	
14-20	af	af	T-:----:--:----	
14-21	holdet	hold	NC:sdun:--:----	
14-22	bag	bag	T-:----:--:----	
14-23	gourmetrestauranten	gourmetrestaurant	duc:--:----	
14-24	Formel	formel	NC:siuc:--:----	
14-25	B	B	NP:siu#:--:----	
14-26	,	,	ZD	
14-27	hvor	hvor	D-:----:--:u---	
14-28	Kristian	Kristian	NP:siu#:--:----	
14-29	Møller	Møller	NP:siu#:--:----	
14-30	og	og	CC:----:--:----	
14-31	Rune	rune	NC:siuc:--:----	
14-32	Jochumsen	Jochumsen	NP:siu#:--:----	
14-33	indkasserede	indkassere	VF:----:ta:----	
14-34	fuldt	fuld	AC:siun:--:p---	
14-35	hus	hus	NC:siun:--:----	
14-36	i	i	T-:----:--:----	
14-37	kokkehuer	kokkehue	NC:piu#:--:----	
14-38	og	og	CC:----:--:----	
14-39	stjerner	stjerne	NC:piu#:--:----	
14-40	over	over	T-:----:--:----	
14-41	hele	hel	AC:sdu#:--:p---	
14-42	linjen	linje	NC:sduc:--:----	
14-43	for	for	T-:----:--:----	
14-44	deres	deres	PO:#--#:--:-3np	
14-45	snorlige	snorlige	AD:----:--:p---	
14-46	franske	fransk	AC:sdu#:--:p---	
14-47	køkken	køkken	NC:siun:--:----	
14-48	.	.	ZP	

#id=15
#text= Kvinden ville køre med bussen med sit månedskort, men da chaufføren ikke kunne se, om kvindens ansigt stemte overens med billedet på abonnementskortet, afviste han at lade hende køre med kortet som billet.
15-1	Kvinden	kvinde	NC:sduc:--:----	
15-2	ville	ville	VF:----:ta:----	
15-3	køre	køre	VI:----:-a:----	
15-4	med	med	T-:----:--:----	
15-5	bussen	bus	NC:sduc:--:----	
15-6	med	med	T-:----:--:----	
15-7	sit	sin	PO:s--n:--:-3ys	
15-8	månedskort	månedskort	NC:siun:--:----	
15-9	,	,	ZD	
15-10	men	men	CC:----:--:----	
15-11	da	da	CS:----:--:----	
15-12	chaufføren	chauffør	NC:sduc:--:----	
15-13	ikke	ikke	D-:----:--:u---	
15-14	kunne	kunne	VF:----:ta:----	
15-15	se	se	VI:----:-a:----	
15-16	,	,	ZD	
15-17	om	om	T-:----:--:----	
15-18	kvindens	kvinde	NC:sdgc:--:----	
15-19	ansigt	ansigt	NC:siun:--:----	
15-20	stemte	stemme	VF:----:ta:----	
15-21	overens	overens	D-:----:--:u---	
15-22	med	med	T-:----:--:----	
15-23	billedet	billede	dun:--:----	
15-24	på	på	T-:----:--:----	
15-25	abonnementskortet	abonnementskort	NC:sdun:--:----	
15-26	,	,	ZD	
15-27	afviste	afvise	VF:----:ta:----	
15-28	han	han	PP:s-nc:--:-3n-	
15-29	at	at	UI:----:--:----	
15-30	lade	lade	VI:----:-a:----	
15-31	hende	hun	PP:s-uc:--:-3n-	
15-32	køre	køre	VI:----:-a:----	
15-33	med	med	T-:----:--:----	
15-34	kortet	kort	NC:sdun:--:----	
15-35	som	som	US:----:--:----	
15-36	billet	billet	NC:siuc:--:----	
15-37	.	.	ZP	

#id=16
#text= Og så spiller han et andet kort, der er vigtigt i Danmark, der har været ramt af flere mislykkede forsvarsindkøb:
16-1	Og	og	CC:----:--:----	
16-2	så	så	D-:----:--:u---	
16-3	spiller	ille	VF:----:sa:----	
16-4	han	han	PP:s-nc:--:-3n-	
16-5	et	en	PI:s-un:--:----	
16-6	andet	anden	PI:s-un:--:----	
16-7	kort	kort	NC:siun:--:----	
16-8	,	,	ZD	
16-9	der	der	US:----:--:----	
16-10	er	være	VF:----:sa:----	
16-11	vigtigt	vigtig	AD:----:--:p---	
16-12	i	i	T-:----:--:----	
16-13	Danmark	Danmark	NP:siu#:--:----	
16-14	,	,	ZD	
16-15	der	der	US:----:--:----	
16-16	har	have	VF:----:sa:----	
16-17	været	være	VT:siu#:t-:----	
16-18	ramt	ramme	VT:siu#:t-:----	
16-19	af	af	T-:----:--:----	
16-20	flere	mange	AC:##u#:--:c---	
16-21	mislykkede	mislykket	AC:p#u#:--:p---	
16-22	forsvarsindkøb	forsvarsindkøb	NC:piu#:--:----	
16-23	:	:	ZP	

#id=17
#text=At FCK skulle komme i front lå i kortene, idet det var topholdet, der åbnede bedst.
17-1	At	at	CS:----:--:----	
17-2	FCK	FCK	XY:----:--:----	
17-3	skulle	skulle	VF:----:ta:----	
17-4	komme	komme	VI:----:-a:----	
17-5	i	i	T-:----:--:----	
17-6	front	front	NC:siuc:--:----	
17-7	lå	ligge	VF:----:ta:----	
17-8	i	i	T-:----:--:----	
17-9	kortene	kort	NC:pdu#:--:----	
17-10	,	,	ZD	
17-11	idet	idet	CS:----:--:----	
17-12	det	det	PP:s-un:--:-3n-	
17-13	var	være	VF:----:ta:----	
17-14	topholdet	tophold	NC:sdun:--:----	
17-15	,	,	ZD	
17-16	der	der	US:----:--:----	
17-17	åbnede	åbne	VF:----:ta:----	
17-18	bedst	god	AD:----:--:s---	
17-19	.	.	ZP	

#id=18
#text="Og det viser jo, at danske myndigheder ved mere om det her, end de har lyst til at sige", siger generalsekretær i Amnesty International Lars Normann Jørgensen, der mener, at regeringen nu bør lægge alle kort på bordet.
18-1	"	"	ZI	
18-2	Og	og	CC:----:--:----	
18-3	det	det	PP:s-un:--:-3n-	
18-4	viser	vise	VF:----:sa:----	
18-5	jo	jo	D-:----:--:u---	
18-6	,	,	ZD	
18-7	at	at	CS:----:--:----	
18-8	danske	dansk	AC:p#u#:--:p---	
18-9	myndigheder	myndighed	NC:piu#:--:----	
18-10	ved	ved	T-:----:--:----	
18-11	mere	megen	AC:##u#:--:c---	
18-12	om	om	CS:----:--:----	
18-13	det	det	PP:s-un:--:-3n-	
18-14	her	her	D-:----:--:u---	
18-15	,	,	ZD	
18-16	end	end	CS:----:--:----	
18-17	de	de	PP:p-n#:--:-3n-	
18-18	har	have	VF:----:sa:----	
18-19	lyst	lyst	NC:siuc:--:----	
18-20	til	til	T-:----:--:----	
18-21	at	at	UI:----:--:----	
18-22	sige	sige	VI:----:-a:----	
18-23	"	"	ZI	
18-24	,	,	ZD	
18-25	siger	sige	VF:----:sa:----	
18-26	generalsekretær	generalsekretær	NC:siuc:--:----	
18-27	i	i	T-:----:--:----	
18-28	Amnesty	Amnesty	NP:siu#:--:----	
18-29	International	International	NP:siu#:--:----	
18-30	Lars	Lars	NP:siu#:--:----	
18-31	Normann	Normann	NP:siu#:--:----	
18-32	Jørgensen	Jørgensen	NP:siu#:--:----	
18-33	,	,	ZD	
18-34	der	der	US:----:--:----	
18-35	mener	mene	VF:----:sa:----	
18-36	,	,	ZD	
18-37	at	at	CS:----:--:----	
18-38	regeringen	regering	NC:sduc:--:----	
18-39	nu	nu	D-:----:--:u---	
18-40	bør	burde	VF:----:sa:----	
18-41	lægge	lægge	VI:----:-a:----	
18-42	alle	al	PI:p-u#:--:----	
18-43	kort	kort	NC:piu#:--:----	
18-44	på	på	T-:----:--:----	
18-45	bordet	bord	NC:sdun:--:----	
18-46	.	.	ZP	

#id=19
#text= En renovering ligger allerede i kortene, mener V. 1
19-1	En	en	PI:s-uc:--:----	
19-2	renovering	renovering	NC:siuc:--:----	
19-3	ligger	ligge	VF:----:sa:----	
19-4	allerede	allerede	D-:----:--:u---	
19-5	i	i	T-:----:--:----	
19-6	kortene	kort	NC:pdu#:--:----	
19-7	,	,	ZD	
19-8	mener	mene	VF:----:sa:----	
19-9	V	V	NP:siu#:--:----	
19-10	.	.	ZP	
19-11	1	1	LC:--u-:--:----	

#id=20
#text= Og trods hendes hang til det landlige har det aldrig ligget i kortene, at hun skulle være landmand.
20-1	Og	og	CC:----:--:----	
20-2	trods	trods	T-:----:--:----	
20-3	hendes	hendes	PO:#--#:--:-3ns	
20-4	hang	hang	NC:siu#:--:----	
20-5	til	til	T-:----:--:----	
20-6	det	den	PM:s-un:--:----	
20-7	landlige	landlig	AC:sdu#:--:p---	
20-8	har	have	VF:----:sa:----	
20-9	det	det	PP:s-un:--:-3n-	
20-10	aldrig	aldrig	D-:----:--:u---	
20-11	ligget	ligge	VT:siu#:t-:----	
20-12	i	i	T-:----:--:----	
20-13	kortene	kort	NC:pdu#:--:----	
20-14	,	,	ZD	
20-15	at	at	CS:----:--:----	
20-16	hun	hun	PP:s-nc:--:-3n-	
20-17	skulle	skulle	VF:----:ta:----	
20-18	være	være	VI:----:-a:----	
20-19	landmand	landmand	NC:siuc:--:----	
20-20	.	.	ZP	

#id=21
#text="Eksempelvis vil vi gerne ved hjælp af en satellit og radiohalsbåndet vise på et kort, hvordan denne her mærkelige tapir bevæger sig rundt i sit skovområde.
21-1	"	"	ZI	
21-2	Eksempelvis	eksempelvis	D-:----:--:u---	
21-3	vil	ville	VF:----:sa:----	
21-4	vi	vi	PP:p-nc:--:-1n-	
21-5	gerne	gerne	D-:----:--:u---	
21-6	ved	ved	T-:----:--:----	
21-7	hjælp	hjælp	NC:siuc:--:----	
21-8	af	af	T-:----:--:----	
21-9	en	en	PI:s-uc:--:----	
21-10	satellit	satellit	NC:siuc:--:----	
21-11	og	og	CC:----:--:----	
21-12	radiohalsbåndet	radiohalsbånd	NC:sdun:--:----	
21-13	vise	vise	VI:----:-a:----	
21-14	på	på	T-:----:--:----	
21-15	et	en	PI:s-un:--:----	
21-16	kort	kort	NC:siun:--:----	
21-17	,	,	ZD	
21-18	hvordan	hvordan	D-:----:--:u---	
21-19	denne	denne	PM:s-uc:--:----	
21-20	her	her	D-:----:--:u---	
21-21	mærkelige	mærkelig	AC:sdu#:--:p---	
21-22	tapir	tapir	NC:siuc:--:----	
21-23	bevæger	bevæge	VF:----:sa:----	
21-24	sig	sig	PP:#-u#:--:-3y-	
21-25	rundt	rundt	D-:----:--:u---	
21-26	i	i	T-:----:--:----	
21-27	sit	sin	PO:s--n:--:-3ys	
21-28	skovområde	skovområde	NC:siun:--:----	
21-29	.	.	ZP	

#id=22
#text= Nogle bukker lidt dybere end andre, men bukke gør alle, for det ligger ligesom i kortene, at man ikke skal lade være.
